County,State,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander
Polk, Texas,"39,198","5,500","1,278",396,69
Potter, Texas,"101,123","14,384","2,339","6,052",275
Presidio, Texas,"6,887",132,126,115,3
Rains, Texas,"10,526",396,199,116,11
Randall, Texas,"119,208","4,593","2,024","2,571",170
Reagan, Texas,"3,415",156,63,38,3
Real, Texas,"3,235",54,90,14,16
Red River, Texas,"10,067","2,261",274,72,8
Reeves, Texas,"12,935",801,165,154,15
Refugio, Texas,"6,672",552,108,71,3
Roberts, Texas,816,21,13,6,1
Robertson, Texas,"12,674","3,633",255,157,19
Rockwall, Texas,"76,878","5,796","1,139","2,854",168
Runnels, Texas,"9,814",314,196,80,10
Rusk, Texas,"43,221","9,874",893,414,71
Sabine, Texas,"9,460",840,137,60,4
San Augustine, Texas,"6,686","2,046",103,55,3
San Jacinto, Texas,"23,576","3,046",491,225,39
San Patricio, Texas,"63,250","1,733","1,020",958,135
San Saba, Texas,"5,694",247,125,32,2
Schleicher, Texas,"3,112",85,40,22,0
Scurry, Texas,"16,032","1,030",283,183,27
Shackelford, Texas,"3,291",68,45,16,6
Shelby, Texas,"20,806","4,691",342,235,21
Sherman, Texas,"3,003",40,60,22,1
Smith, Texas,"172,040","40,502","2,919","3,724",319
Somervell, Texas,"8,354",167,207,108,12
Starr, Texas,"61,342",286,237,207,13
Stephens, Texas,"8,866",257,141,59,10
Sterling, Texas,"1,176",28,33,3,2
Stonewall, Texas,"1,342",69,31,12,0
Sutton, Texas,"3,919",52,46,20,2
Swisher, Texas,"7,005",647,159,42,13
Tarrant, Texas,"1,485,232","323,294","30,673","110,767","6,708"
Taylor, Texas,"119,488","12,054","2,323","3,341",386
Terrell, Texas,832,15,36,33,0
Terry, Texas,"11,873",707,199,95,17
Throckmorton, Texas,"1,566",19,20,9,1
Titus, Texas,"28,070","3,556",931,353,78
Tom Green, Texas,"106,463","6,314","2,015","2,134",320
Travis, Texas,"932,080","109,943","23,730","81,171","2,617"
Trinity, Texas,"12,819","1,477",212,101,12
Tyler, Texas,"18,731","2,616",275,100,17
Upshur, Texas,"35,738","3,858",755,283,46
Upton, Texas,"3,169",116,122,18,1
Uvalde, Texas,"26,104",399,395,217,41
Val Verde, Texas,"46,835","1,062",600,491,122
Van Zandt, Texas,"50,065","1,866","1,002",308,67
Victoria, Texas,"81,813","6,775","1,207","1,376",146
Walker, Texas,"51,655","16,145",888,995,128
Waller, Texas,"32,424","12,032",905,415,74
Ward, Texas,"10,428",645,254,93,18
Washington, Texas,"27,197","6,341",316,642,41
Webb, Texas,"257,157","2,134","1,834","2,123",192
Wharton, Texas,"34,746","6,132",411,280,31
Wheeler, Texas,"5,464",222,117,45,1
Wichita, Texas,"112,791","15,635","2,711","3,865",397
Wilbarger, Texas,"11,635","1,254",285,172,33
Willacy, Texas,"21,013",641,179,192,17
Williamson, Texas,"407,070","36,420","7,611","31,400","1,447"
Wilson, Texas,"43,887",987,778,343,54
Winkler, Texas,"7,194",260,173,52,2
Wise, Texas,"59,027","1,127","1,159",444,66
Wood, Texas,"39,511","2,316",689,312,52
Yoakum, Texas,"7,872",174,178,51,5
Young, Texas,"17,669",407,331,154,28
Zapata, Texas,"14,219",79,79,43,2
Zavala, Texas,"11,856",180,156,33,21
Beaver, Utah,"6,207",54,151,108,39
Box Elder, Utah,"49,323",420,"1,023",791,188
Cache, Utah,"111,436","1,375","1,876","3,503",936
Carbon, Utah,"20,300",229,516,250,90
Daggett, Utah,"1,097",12,25,8,4
Davis, Utah,"306,464","6,722","3,916","10,106","3,620"
Duchesne, Utah,"19,057",211,"1,257",160,135
Emery, Utah,"10,527",80,150,74,19
Garfield, Utah,"4,880",55,141,56,22
Grand, Utah,"8,765",134,488,141,28
Iron, Utah,"44,608",472,"1,482",802,371
Juab, Utah,"10,121",91,184,66,45
Kane, Utah,"7,053",54,182,59,14
Millard, Utah,"12,193",140,321,135,44
Morgan, Utah,"10,036",56,76,78,21
Piute, Utah,"1,481",7,24,10,3
Rich, Utah,"2,264",6,23,12,2
Salt Lake, Utah,"985,132","28,448","21,898","50,845","22,857"
San Juan, Utah,"7,821",136,"7,207",110,39
Sanpete, Utah,"27,039",394,625,357,279
Sevier, Utah,"20,350",135,423,141,65
Summit, Utah,"37,325",376,417,837,108
Tooele, Utah,"58,583",810,"1,334",880,457
Uintah, Utah,"32,223",326,"3,204",365,206
Utah, Utah,"529,130","6,548","7,571","14,345","8,625"
Wasatch, Utah,"25,736",198,402,388,98
Washington, Utah,"141,331","1,916","3,563","2,128","1,996"
Wayne, Utah,"2,686",22,39,33,7
Weber, Utah,"227,202","5,429","5,017","5,706","1,555"
Addison, Vermont,"35,728",553,362,827,41
Bennington, Vermont,"35,833",520,345,426,36
Caledonia, Vermont,"30,505",333,423,341,15
Chittenden, Vermont,"150,158","4,823","1,490","6,295",166
Essex, Vermont,"6,123",52,89,41,3
Franklin, Vermont,"47,227",532,"1,183",408,43
Grand Isle, Vermont,"6,833",97,203,44,11
Lamoille, Vermont,"24,577",338,357,228,19
Orange, Vermont,"28,483",313,368,231,22
Orleans, Vermont,"26,676",337,391,179,30
Rutland, Vermont,"59,646",652,570,564,39
Washington, Vermont,"58,042",887,687,789,37
Windham, Vermont,"42,688",844,539,641,47
Windsor, Vermont,"54,941",638,632,723,53
Accomack, Virginia,"23,338","9,559",422,277,76
Albemarle, Virginia,"87,403","11,329","1,001","5,750",183
Alleghany, Virginia,"15,259",939,103,81,17
Amelia, Virginia,"9,720","2,953",142,117,14
Amherst, Virginia,"25,540","6,519",505,303,48
Appomattox, Virginia,"12,094","3,232",101,87,10
Arlington, Virginia,"180,097","22,158","3,394","26,343",673
Augusta, Virginia,"70,104","3,570",493,613,47
Bath, Virginia,"4,363",257,26,22,1
Bedford, Virginia,"64,557","4,600",527,"1,026",46
Bland, Virginia,"6,463",265,25,30,4
Botetourt, Virginia,"31,562","1,265",238,294,21
Brunswick, Virginia,"7,314","9,628",109,88,26
Buchanan, Virginia,"22,806",754,89,91,9
Buckingham, Virginia,"11,020","6,179",113,110,9
Campbell, Virginia,"46,423","8,592",454,723,61
Caroline, Virginia,"20,354","8,881",520,433,79
Carroll, Virginia,"29,433",360,187,96,19
Charles City, Virginia,"3,186","3,464",599,77,18
Charlotte, Virginia,"8,582","3,746",113,55,6
Chesterfield, Virginia,"236,457","81,134","4,337","14,356",699
Clarke, Virginia,"13,355",927,177,241,19
Craig, Virginia,"5,172",30,32,19,0
Culpeper, Virginia,"39,569","8,603",665,"1,033",118
Cumberland, Virginia,"6,542","3,309",130,81,6
Dickenson, Virginia,"15,364",97,65,35,3
Dinwiddie, Virginia,"18,476","9,338",248,253,47
Essex, Virginia,"6,650","4,480",175,157,40
Fairfax, Virginia,"795,168","123,931","14,842","236,328","2,888"
Fauquier, Virginia,"60,138","6,407",753,"1,437",126
Floyd, Virginia,"15,108",386,116,112,6
Fluvanna, Virginia,"21,645","4,335",219,285,44
Franklin, Virginia,"51,113","5,076",434,368,55
Frederick, Virginia,"75,909","4,688",752,"1,490",122
Giles, Virginia,"16,545",339,99,104,3
Gloucester, Virginia,"33,114","3,513",480,528,73
Goochland, Virginia,"17,370","4,019",176,364,22
Grayson, Virginia,"14,751",420,91,46,9
Greene, Virginia,"17,118","1,529",176,382,22
Greensville, Virginia,"4,738","7,102",64,78,8
Halifax, Virginia,"22,124","13,187",237,245,26
Hanover, Virginia,"89,477","10,433",935,"1,981",114
Henrico, Virginia,"196,350","99,790","3,245","26,556",451
Henry, Virginia,"40,481","12,166",428,404,42
Highland, Virginia,"2,188",16,7,9,0
Isle of Wight, Virginia,"26,420","8,942",390,569,62
James City, Virginia,"58,552","10,575",728,"2,449",178
King and Queen, Virginia,"5,041","2,009",177,47,6
King George, Virginia,"20,014","4,722",361,581,66
King William, Virginia,"12,857","3,031",362,203,21
Lancaster, Virginia,"7,890","3,225",61,91,3
Lee, Virginia,"23,971","1,096",205,118,20
Loudoun, Virginia,"262,064","31,406","3,713","64,999",860
Louisa, Virginia,"27,703","6,351",340,286,46
Lunenburg, Virginia,"8,131","4,399",123,77,23
Madison, Virginia,"11,800","1,449",130,137,14
Mathews, Virginia,"8,014",882,102,80,17
Mecklenburg, Virginia,"19,892","11,362",254,413,41
Middlesex, Virginia,"8,712","2,047",107,80,9
Montgomery, Virginia,"86,242","4,679",724,"6,597",161
Nelson, Virginia,"12,739","2,035",157,143,15
New Kent, Virginia,"16,374","2,848",378,330,31
Northampton, Virginia,"7,611","4,466",92,140,37
Northumberland, Virginia,"9,043","3,133",82,77,20
Nottoway, Virginia,"9,348","6,352",181,103,29
Orange, Virginia,"29,537","5,044",373,571,86
Page, Virginia,"23,124",646,145,159,19
Patrick, Virginia,"17,127","1,206",134,80,15
Pittsylvania, Virginia,"48,313","14,021",428,374,56
Powhatan, Virginia,"24,296","3,865",200,229,29
Prince Edward, Virginia,"14,941","7,728",176,320,39
Prince George, Virginia,"23,895","12,752",561,"1,014",212
Prince William, Virginia,"301,140","103,488","9,241","43,691","1,715"
Pulaski, Virginia,"32,356","2,149",211,294,21
Rappahannock, Virginia,"7,035",437,74,78,13
Richmond, Virginia,"6,119","2,822",87,77,7
Roanoke, Virginia,"85,039","6,097",591,"3,283",98
Rockbridge, Virginia,"21,400",773,265,195,15
Rockingham, Virginia,"75,110","2,109",823,735,67
Russell, Virginia,"27,849",371,144,86,7
Scott, Virginia,"22,325",255,135,73,23
Shenandoah, Virginia,"41,185","1,314",418,391,36
Smyth, Virginia,"30,735",896,182,178,18
Southampton, Virginia,"11,338","6,792",146,108,17
Spotsylvania, Virginia,"102,839","22,619","1,510","4,380",373
Stafford, Virginia,"106,540","27,128","2,151","6,117",444
Surry, Virginia,"3,669","3,086",71,55,4
Sussex, Virginia,"4,880","6,887",91,67,1
Tazewell, Virginia,"42,129","1,779",239,401,25
Warren, Virginia,"36,051","2,397",428,589,47
Washington, Virginia,"53,669","1,020",289,334,34
Westmoreland, Virginia,"12,434","5,079",275,205,35
Wise, Virginia,"38,141","2,403",203,240,14
Wythe, Virginia,"28,204","1,109",162,213,16
York, Virginia,"53,173","9,787",846,"4,572",257
Alexandria city, Virginia,"103,440","35,333","2,420","12,204",457
Bedford city, Virginia,"4,674","1,288",43,63,3
Bristol city, Virginia,"16,083","1,227",150,211,14
Buena Vista city, Virginia,"6,179",418,124,68,25
Charlottesville city, Virginia,"32,471","9,208",452,"3,559",94
Chesapeake city, Virginia,"151,486","72,959","2,929","10,562",608
Colonial Heights city, Virginia,"14,587","2,510",191,693,50
Covington city, Virginia,"5,004",825,57,70,0
Danville city, Virginia,"20,982","21,571",326,605,58
Emporia city, Virginia,"1,945","3,592",45,68,4
Fairfax city, Virginia,"18,643","1,585",401,"4,083",54
Falls Church city, Virginia,"11,474",822,164,"1,576",22
Franklin city, Virginia,"3,625","4,996",103,114,10
Fredericksburg city, Virginia,"20,063","7,422",463,"1,194",88
Galax city, Virginia,"6,468",560,63,57,23
Hampton city, Virginia,"63,337","71,283","2,391","4,686",450
Harrisonburg city, Virginia,"44,580","4,805",586,"2,521",149
Hopewell city, Virginia,"13,035","9,094",279,367,71
Lexington city, Virginia,"6,261",761,70,231,16
Lynchburg city, Virginia,"52,812","23,520",701,"2,621",156
Manassas city, Virginia,"31,978","7,437",894,"2,783",190
Manassas Park city, Virginia,"11,846","2,733",358,"1,764",76
Martinsville city, Virginia,"7,359","6,385",103,175,8
Newport News city, Virginia,"98,549","79,764","3,063","7,998",751
Norfolk city, Virginia,"128,119","110,399","4,158","11,897","1,095"
Norton city, Virginia,"3,673",339,34,71,2
Petersburg city, Virginia,"6,571","25,780",366,472,102
Poquoson city, Virginia,"11,608",201,116,353,11
Portsmouth city, Virginia,"42,370","53,128","1,360","1,915",274
Radford city, Virginia,"15,167","1,780",121,485,28
Richmond city, Virginia,"98,990","110,141","2,753","6,740",719
Roanoke city, Virginia,"67,286","30,335","1,002","2,553",151
Salem city, Virginia,"22,793","2,156",194,568,21
Staunton city, Virginia,"21,021","3,417",199,330,20
Suffolk city, Virginia,"46,621","38,042",880,"2,137",175
Virginia Beach city, Virginia,"324,466","98,643","6,034","37,355","1,708"
Waynesboro city, Virginia,"18,422","2,966",243,297,32
Williamsburg city, Virginia,"11,975","2,519",160,"1,024",26
Winchester city, Virginia,"23,122","3,664",392,883,48
Adams, Washington,"17,605",347,"1,033",331,50
Asotin, Washington,"21,353",261,638,307,86
Benton, Washington,"173,169","4,507","4,424","7,145",747
Chelan, Washington,"70,929",935,"2,261","1,178",300
Clallam, Washington,"66,116","1,162","5,576","1,894",390
Clark, Washington,"404,999","14,641","10,704","26,987","5,527"
Columbia, Washington,"3,892",48,115,54,21
Cowlitz, Washington,"96,905","1,554","3,886","2,464",572
Douglas, Washington,"37,828",495,"1,219",670,163
Ferry, Washington,"6,225",118,"1,530",127,30
Franklin, Washington,"80,724","2,965","1,995","2,474",543
Garfield, Washington,"2,202",25,24,52,3
Grant, Washington,"87,126","2,172","2,928","1,526",261
Grays Harbor, Washington,"64,859","1,415","5,291","1,711",400
Island, Washington,"71,351","3,063","2,004","5,373",770
Jefferson, Washington,"28,369",483,"1,283",815,145
King, Washington,"1,535,179","167,270","48,571","377,261","26,905"
Kitsap, Washington,"224,801","11,335","9,076","20,191","4,518"
Kittitas, Washington,"39,661",758,"1,057","1,405",196
Klickitat, Washington,"19,947",238,930,280,81
Lewis, Washington,"72,004","1,077","2,722","1,301",333
Lincoln, Washington,"9,957",105,336,134,33
Mason, Washington,"55,727","1,275","3,992","1,427",520
Okanogan, Washington,"35,261",537,"5,931",593,136
Pacific, Washington,"19,177",320,"1,068",595,74
Pend Oreille, Washington,"12,164",183,754,153,39
Pierce, Washington,"675,504","82,727","29,172","75,916","18,543"
San Juan, Washington,"15,382",180,348,315,40
Skagit, Washington,"111,410","1,898","5,066","3,571",586
Skamania, Washington,"10,826",149,410,181,38
Snohomish, Washington,"632,457","31,031","21,752","89,164","7,375"
Spokane, Washington,"448,248","14,957","15,241","16,855","3,630"
Stevens, Washington,"40,252",443,"3,436",548,185
Thurston, Washington,"231,413","12,765","9,060","20,264","4,079"
Wahkiakum, Washington,"3,930",52,123,50,16
Walla Walla, Washington,"56,269","1,556","1,406","1,426",356
Whatcom, Washington,"187,535","4,318","9,718","11,862","1,320"
Whitman, Washington,"41,333","1,428",897,"4,525",306
Yakima, Washington,"224,288","5,236","18,669","5,426","1,109"
Barbour, West Virginia,"16,474",266,209,76,12
Berkeley, West Virginia,"99,075","9,883",997,"1,685",162
Boone, West Virginia,"23,979",249,96,50,4
Braxton, West Virginia,"14,337",143,107,46,9
Brooke, West Virginia,"23,252",494,139,146,13
Cabell, West Virginia,"90,718","6,201",818,"1,453",95
Calhoun, West Virginia,"7,496",50,64,22,6
Clay, West Virginia,"9,190",61,74,16,7
Doddridge, West Virginia,"8,159",171,72,30,5
Fayette, West Virginia,"43,226","2,440",347,166,25
Gilmer, West Virginia,"7,410","1,163",160,68,15
Grant, West Virginia,"11,605",156,63,35,7
Greenbrier, West Virginia,"34,315","1,334",383,198,24
Hampshire, West Virginia,"23,034",382,158,108,25
Hancock, West Virginia,"29,366","1,017",195,141,22
Hardy, West Virginia,"13,365",470,84,144,7
Harrison, West Virginia,"67,202","1,710",592,536,42
Jackson, West Virginia,"28,859",269,200,123,16
Jefferson, West Virginia,"50,013","4,544",610,"1,243",93
Kanawha, West Virginia,"174,059","17,008","1,649","2,784",152
Lewis, West Virginia,"16,240",182,128,91,5
Lincoln, West Virginia,"21,444",104,114,55,4
Logan, West Virginia,"35,098",880,180,154,4
McDowell, West Virginia,"18,914","2,009",129,56,4
Marion, West Virginia,"54,340","2,525",449,440,34
Marshall, West Virginia,"32,030",377,198,188,10
Mason, West Virginia,"26,724",370,180,138,21
Mercer, West Virginia,"57,575","4,511",450,457,25
Mineral, West Virginia,"26,673","1,089",163,166,12
Mingo, West Virginia,"25,292",639,119,121,10
Monongalia, West Virginia,"94,779","4,951",604,"3,753",127
Monroe, West Virginia,"13,308",174,141,51,14
Morgan, West Virginia,"17,215",237,177,102,26
Nicholas, West Virginia,"25,668",158,258,124,12
Ohio, West Virginia,"41,630","2,175",298,484,44
Pendleton, West Virginia,"7,252",224,62,27,4
Pleasants, West Virginia,"7,433",140,63,23,0
Pocahontas, West Virginia,"8,538",119,81,31,4
Preston, West Virginia,"33,276",538,230,94,17
Putnam, West Virginia,"55,366",909,379,590,53
Raleigh, West Virginia,"71,318","7,177",744,956,84
Randolph, West Virginia,"28,768",558,223,151,13
Ritchie, West Virginia,"10,002",59,69,27,7
Roane, West Virginia,"14,512",110,107,71,11
Summers, West Virginia,"12,773",785,146,62,10
Taylor, West Virginia,"16,667",280,127,98,4
Tucker, West Virginia,"6,894",54,58,22,2
Tyler, West Virginia,"8,931",56,48,21,7
Upshur, West Virginia,"24,237",358,167,140,14
Wayne, West Virginia,"41,011",315,302,155,25
Webster, West Virginia,"8,821",73,56,42,5
Wetzel, West Virginia,"16,056",120,75,76,8
Wirt, West Virginia,"5,856",52,52,18,2
Wood, West Virginia,"84,682","1,746",631,736,89
Wyoming, West Virginia,"22,792",257,155,54,9
Adams, Wisconsin,"19,463",750,346,158,25
Ashland, Wisconsin,"14,080",153,"2,200",115,19
Barron, Wisconsin,"44,400",701,692,416,38
Bayfield, Wisconsin,"13,452",149,"1,861",96,12
Brown, Wisconsin,"232,179","8,768","10,135","8,778",404
Buffalo, Wisconsin,"13,211",110,116,60,4
Burnett, Wisconsin,"14,395",179,"1,018",110,16
Calumet, Wisconsin,"47,893",536,480,"1,285",56
Chippewa, Wisconsin,"60,828","1,254",643,"1,032",58
Clark, Wisconsin,"34,007",264,353,222,33
Columbia, Wisconsin,"55,078","1,056",627,466,65
Crawford, Wisconsin,"15,936",364,104,108,22
Dane, Wisconsin,"452,306","34,108","5,429","30,842",695
Dodge, Wisconsin,"84,624","2,983",748,693,84
Door, Wisconsin,"27,370",289,358,179,15
Douglas, Wisconsin,"42,049",906,"1,580",579,50
Dunn, Wisconsin,"42,351",489,408,"1,396",40
Eau Claire, Wisconsin,"96,044","1,752","1,156","4,139",118
Florence, Wisconsin,"4,446",39,63,33,2
Fond du Lac, Wisconsin,"98,340","2,146","1,050","1,520",86
Forest, Wisconsin,"7,688",151,"1,470",52,14
Grant, Wisconsin,"49,874",794,277,501,24
Green, Wisconsin,"36,513",374,196,342,21
Green Lake, Wisconsin,"18,634",175,142,138,9
Iowa, Wisconsin,"23,433",208,126,194,13
Iron, Wisconsin,"5,800",32,90,33,4
Jackson, Wisconsin,"18,674",536,"1,597",146,38
Jefferson, Wisconsin,"82,575","1,224",750,911,61
Juneau, Wisconsin,"25,321",730,555,210,27
Kenosha, Wisconsin,"151,337","14,383","2,452","3,674",336
Kewaunee, Wisconsin,"20,197",146,219,120,16
La Crosse, Wisconsin,"109,204","2,629","1,003","5,718",110
Lafayette, Wisconsin,"16,518",98,157,96,2
Langlade, Wisconsin,"19,106",230,377,122,8
Lincoln, Wisconsin,"28,115",351,246,220,18
Manitowoc, Wisconsin,"77,306",896,898,"2,412",61
Marathon, Wisconsin,"125,865","1,786","1,318","8,123",132
Marinette, Wisconsin,"40,874",315,511,354,40
Marquette, Wisconsin,"14,901",144,162,117,3
Menominee, Wisconsin,609,64,"3,692",37,4
Milwaukee, Wisconsin,"648,401","275,589","16,712","41,147","1,176"
Monroe, Wisconsin,"43,616",947,827,481,69
Oconto, Wisconsin,"36,546",222,726,188,21
Oneida, Wisconsin,"34,949",295,648,267,26
Outagamie, Wisconsin,"168,803","3,319","4,230","6,633",193
Ozaukee, Wisconsin,"83,652","1,664",560,"2,157",76
Pepin, Wisconsin,"7,271",56,50,33,4
Pierce, Wisconsin,"40,128",469,401,512,33
Polk, Wisconsin,"42,588",345,713,324,26
Portage, Wisconsin,"67,511",896,630,"2,223",53
Price, Wisconsin,"13,505",111,166,123,62
Racine, Wisconsin,"168,491","25,435","2,333","3,039",242
Richland, Wisconsin,"17,417",174,124,153,10
Rock, Wisconsin,"149,619","10,335","1,762","2,476",185
Rusk, Wisconsin,"14,169",143,148,83,6
St. Croix, Wisconsin,"83,976","1,034",770,"1,261",70
Sauk, Wisconsin,"61,252",789,"1,230",616,55
Sawyer, Wisconsin,"13,520",170,"3,251",95,12
Shawano, Wisconsin,"37,843",313,"4,034",296,40
Sheboygan, Wisconsin,"106,624","2,682","1,091","6,044",105
Taylor, Wisconsin,"20,374",133,126,123,20
Trempealeau, Wisconsin,"29,081",235,307,210,23
Vernon, Wisconsin,"29,998",269,179,163,28
Vilas, Wisconsin,"18,847",144,"2,536",121,12
Walworth, Wisconsin,"100,092","1,697",972,"1,335",103
Washburn, Wisconsin,"15,311",146,357,99,11
Washington, Wisconsin,"129,184","2,045",948,"1,972",99
Waukesha, Wisconsin,"374,570","7,540","2,557","14,043",364
Waupaca, Wisconsin,"51,508",344,568,336,26
Waushara, Wisconsin,"23,490",601,321,150,25
Winnebago, Wisconsin,"160,318","4,490","2,001","5,246",177
Wood, Wisconsin,"71,323",861,921,"1,573",38
Albany, Wyoming,"35,095",966,714,"1,440",121
Big Horn, Wyoming,"11,605",214,250,77,14
Campbell, Wyoming,"46,586",711,"1,245",489,92
Carbon, Wyoming,"15,061",316,405,197,30
Converse, Wyoming,"13,886",211,296,97,25
Crook, Wyoming,"7,019",109,126,31,1
Fremont, Wyoming,"31,813",514,"9,394",356,55
Goshen, Wyoming,"13,221",190,226,103,22
Hot Springs, Wyoming,"4,689",64,129,41,2
Johnson, Wyoming,"8,341",119,198,84,10
Laramie, Wyoming,"89,727","4,334","2,101","1,915",311
Lincoln, Wyoming,"17,885",222,287,155,31
Natrona, Wyoming,"77,488","2,176","1,853","1,062",207
Niobrara, Wyoming,"2,477",42,54,20,1
Park, Wyoming,"28,288",526,489,338,49
Platte, Wyoming,"8,569",109,121,74,25
Sheridan, Wyoming,"28,764",440,645,341,61
Sublette, Wyoming,"9,679",177,185,136,13
Sweetwater, Wyoming,"43,400","1,018",968,570,118
Teton, Wyoming,"21,366",409,381,395,61
Uinta, Wyoming,"20,475",256,467,170,70
Washakie, Wyoming,"8,172",107,223,87,19
Weston, Wyoming,"6,968",76,218,45,8
