County,State,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander
Real, Texas,"3,323",43,90,10,13
Red River, Texas,"10,278","2,301",270,67,7
Reeves, Texas,"12,763",751,131,149,15
Refugio, Texas,"6,714",521,90,67,3
Roberts, Texas,821,12,18,3,0
Robertson, Texas,"12,755","3,748",245,157,15
Rockwall, Texas,"73,439","5,342","1,074","2,534",159
Runnels, Texas,"10,101",292,199,66,5
Rusk, Texas,"43,344","9,890",866,381,71
Sabine, Texas,"9,759",837,132,55,9
San Augustine, Texas,"6,732","2,101",93,56,6
San Jacinto, Texas,"23,662","2,987",470,200,35
San Patricio, Texas,"61,789","1,539",933,826,119
San Saba, Texas,"5,758",236,127,18,1
Schleicher, Texas,"3,233",64,34,16,1
Scurry, Texas,"15,717",999,242,141,18
Shackelford, Texas,"3,269",63,40,12,3
Shelby, Texas,"20,822","4,651",313,132,13
Sherman, Texas,"2,968",26,49,21,2
Smith, Texas,"169,258","40,212","2,819","3,517",315
Somervell, Texas,"8,181",143,204,91,14
Starr, Texas,"61,101",200,211,181,1
Stephens, Texas,"9,159",238,131,58,8
Sterling, Texas,"1,125",23,31,4,0
Stonewall, Texas,"1,398",53,32,13,1
Sutton, Texas,"3,937",50,34,18,1
Swisher, Texas,"7,069",672,139,45,11
Tarrant, Texas,"1,448,078","302,467","29,406","103,583","6,168"
Taylor, Texas,"118,386","11,838","2,272","3,195",362
Terrell, Texas,904,14,27,17,0
Terry, Texas,"11,780",747,180,85,8
Throckmorton, Texas,"1,606",21,16,9,0
Titus, Texas,"28,110","3,418",872,329,63
Tom Green, Texas,"103,889","5,959","1,938","1,944",281
Travis, Texas,"884,885","103,470","22,819","74,962","2,461"
Trinity, Texas,"13,049","1,439",195,82,15
Tyler, Texas,"18,999","2,569",255,88,14
Upshur, Texas,"35,703","3,836",710,257,46
Upton, Texas,"3,124",91,104,13,0
Uvalde, Texas,"25,811",347,367,194,30
Val Verde, Texas,"47,232","1,051",538,420,102
Van Zandt, Texas,"50,352","1,760",972,286,55
Victoria, Texas,"79,776","6,410","1,130","1,234",119
Walker, Texas,"51,276","16,143",886,923,121
Waller, Texas,"31,636","11,706",874,354,66
Ward, Texas,"9,926",627,212,91,9
Washington, Texas,"27,127","6,351",281,592,43
Webb, Texas,"250,452","1,812","1,686","1,920",177
Wharton, Texas,"34,780","6,165",358,243,32
Wheeler, Texas,"5,241",163,94,52,3
Wichita, Texas,"111,758","15,407","2,632","3,657",348
Wilbarger, Texas,"11,950","1,225",266,163,22
Willacy, Texas,"21,257",611,150,193,19
Williamson, Texas,"384,812","33,463","6,939","27,263","1,278"
Wilson, Texas,"42,292",907,701,314,45
Winkler, Texas,"6,762",244,158,36,3
Wise, Texas,"58,237",934,"1,082",419,52
Wood, Texas,"39,445","2,177",671,266,48
Yoakum, Texas,"7,705",140,187,48,6
Young, Texas,"17,733",371,325,131,15
Zapata, Texas,"14,065",78,63,41,0
Zavala, Texas,"11,597",139,124,28,21
Beaver, Utah,"6,280",47,149,95,28
Box Elder, Utah,"48,830",367,961,752,189
Cache, Utah,"109,617","1,325","1,816","3,145",875
Carbon, Utah,"20,673",210,523,236,74
Daggett, Utah,"1,128",8,18,8,2
Davis, Utah,"297,461","6,023","3,613","9,229","3,301"
Duchesne, Utah,"17,718",141,"1,163",136,107
Emery, Utah,"10,752",65,140,54,26
Garfield, Utah,"4,975",49,124,63,25
Grand, Utah,"8,718",116,482,129,31
Iron, Utah,"44,589",461,"1,444",738,329
Juab, Utah,"10,144",84,181,52,36
Kane, Utah,"7,070",44,149,51,10
Millard, Utah,"12,227",100,298,113,29
Morgan, Utah,"9,534",53,61,57,19
Piute, Utah,"1,492",11,21,8,4
Rich, Utah,"2,296",8,21,8,1
Salt Lake, Utah,"959,658","26,244","20,956","46,531","21,771"
San Juan, Utah,"7,359",101,"7,473",106,35
Sanpete, Utah,"26,918",364,600,323,239
Sevier, Utah,"20,429",128,403,136,64
Summit, Utah,"36,402",335,359,745,93
Tooele, Utah,"57,290",763,"1,202",765,422
Uintah, Utah,"30,050",271,"3,012",321,165
Utah, Utah,"509,462","5,768","7,036","12,910","7,973"
Wasatch, Utah,"23,790",173,338,311,77
Washington, Utah,"135,564","1,670","3,374","1,938","1,856"
Wayne, Utah,"2,707",15,45,27,6
Weber, Utah,"223,240","5,043","4,863","5,364","1,441"
Addison, Vermont,"35,818",529,343,790,33
Bennington, Vermont,"36,059",485,319,381,33
Caledonia, Vermont,"30,517",315,414,328,9
Chittenden, Vermont,"148,885","4,494","1,472","5,779",164
Essex, Vermont,"6,241",55,90,32,1
Franklin, Vermont,"47,094",500,"1,210",361,38
Grand Isle, Vermont,"6,837",81,193,50,10
Lamoille, Vermont,"24,223",299,289,191,21
Orange, Vermont,"28,640",260,347,234,22
Orleans, Vermont,"26,715",308,382,175,25
Rutland, Vermont,"60,324",620,567,524,35
Washington, Vermont,"58,336",792,687,759,49
Windham, Vermont,"43,118",781,575,618,42
Windsor, Vermont,"55,517",581,664,730,40
Accomack, Virginia,"23,461","9,661",424,252,68
Albemarle, Virginia,"85,453","11,075",975,"5,642",169
Alleghany, Virginia,"15,451",914,100,68,14
Amelia, Virginia,"9,697","2,994",146,84,9
Amherst, Virginia,"25,534","6,454",506,300,33
Appomattox, Virginia,"11,925","3,151",96,71,7
Arlington, Virginia,"173,377","21,037","3,442","24,906",641
Augusta, Virginia,"70,134","3,377",471,569,46
Bath, Virginia,"4,433",248,25,18,1
Bedford, Virginia,"64,291","4,422",475,977,39
Bland, Virginia,"6,539",254,30,30,1
Botetourt, Virginia,"31,660","1,228",214,268,12
Brunswick, Virginia,"7,264","9,858",112,86,13
Buchanan, Virginia,"23,149",684,78,82,6
Buckingham, Virginia,"11,060","6,153",117,99,8
Campbell, Virginia,"46,403","8,490",447,703,61
Caroline, Virginia,"19,762","8,827",497,377,72
Carroll, Virginia,"29,678",285,153,85,18
Charles City, Virginia,"3,198","3,561",590,79,20
Charlotte, Virginia,"8,667","3,860",116,56,6
Chesterfield, Virginia,"233,338","77,434","4,176","13,362",627
Clarke, Virginia,"13,256",890,147,210,24
Craig, Virginia,"5,211",30,27,15,1
Culpeper, Virginia,"38,579","8,369",598,947,127
Cumberland, Virginia,"6,643","3,345",103,71,11
Dickenson, Virginia,"15,655",95,64,30,5
Dinwiddie, Virginia,"18,503","9,480",236,211,33
Essex, Virginia,"6,702","4,430",169,133,37
Fairfax, Virginia,"786,201","117,393","14,097","222,978","2,783"
Fauquier, Virginia,"59,239","6,250",699,"1,290",129
Floyd, Virginia,"15,006",384,94,96,8
Fluvanna, Virginia,"21,729","4,300",207,269,42
Franklin, Virginia,"51,158","5,046",440,358,50
Frederick, Virginia,"74,617","4,337",735,"1,353",120
Giles, Virginia,"16,749",350,94,80,6
Gloucester, Virginia,"33,161","3,593",468,472,59
Goochland, Virginia,"17,231","4,017",167,323,27
Grayson, Virginia,"14,979",407,87,36,12
Greene, Virginia,"17,045","1,471",158,360,20
Greensville, Virginia,"4,758","7,298",60,63,11
Halifax, Virginia,"22,550","13,400",216,221,28
Hanover, Virginia,"88,564","10,238",878,"1,875",122
Henrico, Virginia,"193,413","96,651","3,012","24,082",458
Henry, Virginia,"41,042","12,272",438,357,41
Highland, Virginia,"2,256",9,9,2,0
Isle of Wight, Virginia,"26,057","8,973",352,485,48
James City, Virginia,"56,717","9,850",673,"2,222",183
King and Queen, Virginia,"4,933","2,040",158,47,2
King George, Virginia,"19,463","4,653",328,517,56
King William, Virginia,"12,742","3,031",369,199,27
Lancaster, Virginia,"8,094","3,236",53,87,1
Lee, Virginia,"24,438","1,084",211,109,24
Loudoun, Virginia,"248,293","28,831","3,347","57,129",784
Louisa, Virginia,"27,251","6,279",311,265,40
Lunenburg, Virginia,"8,319","4,570",113,70,29
Madison, Virginia,"11,757","1,485",122,123,9
Mathews, Virginia,"8,086",866,98,73,10
Mecklenburg, Virginia,"20,275","12,219",223,356,47
Middlesex, Virginia,"8,799","2,024",94,71,10
Montgomery, Virginia,"85,065","4,464",680,"6,308",148
Nelson, Virginia,"12,930","2,093",139,115,12
New Kent, Virginia,"15,757","2,720",361,291,21
Northampton, Virginia,"7,740","4,662",89,128,31
Northumberland, Virginia,"9,177","3,214",80,65,15
Nottoway, Virginia,"9,453","6,394",158,87,23
Orange, Virginia,"28,973","4,888",340,476,70
Page, Virginia,"23,326",644,127,130,15
Patrick, Virginia,"17,158","1,200",123,75,10
Pittsylvania, Virginia,"48,822","14,324",413,334,41
Powhatan, Virginia,"24,020","3,981",176,207,26
Prince Edward, Virginia,"15,129","7,960",179,306,32
Prince George, Virginia,"23,594","12,482",543,888,192
Prince William, Virginia,"289,960","97,674","8,839","40,147","1,575"
Pulaski, Virginia,"32,711","2,055",227,255,13
Rappahannock, Virginia,"7,083",414,53,67,4
Richmond, Virginia,"6,283","2,900",78,63,6
Roanoke, Virginia,"85,007","5,659",528,"3,111",77
Rockbridge, Virginia,"21,627",778,260,170,13
Rockingham, Virginia,"74,646","1,910",811,694,52
Russell, Virginia,"28,284",339,134,86,8
Scott, Virginia,"22,658",227,118,59,20
Shenandoah, Virginia,"40,942","1,177",399,361,29
Smyth, Virginia,"31,136",825,175,150,13
Southampton, Virginia,"11,468","7,081",151,95,14
Spotsylvania, Virginia,"101,038","21,592","1,422","4,070",370
Stafford, Virginia,"103,461","25,824","1,966","5,603",411
Surry, Virginia,"3,712","3,217",64,47,5
Sussex, Virginia,"4,985","7,075",75,67,2
Tazewell, Virginia,"42,908","1,638",219,358,14
Warren, Virginia,"35,281","2,167",396,583,38
Washington, Virginia,"53,597",919,272,314,31
Westmoreland, Virginia,"12,383","5,177",255,189,27
Wise, Virginia,"38,910","2,397",204,216,14
Wythe, Virginia,"28,157","1,071",153,199,12
York, Virginia,"53,023","9,840",756,"4,480",238
Alexandria city, Virginia,"100,788","34,282","2,302","11,141",479
Bedford city, Virginia,"4,684","1,310",40,55,3
Bristol city, Virginia,"16,551","1,212",139,198,18
Buena Vista city, Virginia,"6,250",395,115,55,23
Charlottesville city, Virginia,"31,800","9,000",427,"3,398",95
Chesapeake city, Virginia,"148,136","71,564","2,793","9,572",532
Colonial Heights city, Virginia,"14,684","2,157",187,687,49
Covington city, Virginia,"5,053",821,52,52,3
Danville city, Virginia,"21,225","21,227",271,538,45
Emporia city, Virginia,"2,000","3,731",42,61,5
Fairfax city, Virginia,"17,778","1,410",372,"3,858",49
Falls Church city, Virginia,"10,859",735,142,"1,461",13
Franklin city, Virginia,"3,544","4,890",85,105,7
Fredericksburg city, Virginia,"18,544","6,736",427,"1,121",79
Galax city, Virginia,"6,338",530,59,56,23
Hampton city, Virginia,"62,757","71,412","2,330","4,485",430
Harrisonburg city, Virginia,"43,520","4,347",588,"2,381",132
Hopewell city, Virginia,"13,499","9,003",277,350,69
Lexington city, Virginia,"6,047",717,47,230,14
Lynchburg city, Virginia,"51,409","23,279",690,"2,474",130
Manassas city, Virginia,"30,581","6,714",804,"2,464",158
Manassas Park city, Virginia,"11,568","2,523",336,"1,658",69
Martinsville city, Virginia,"7,440","6,343",93,167,8
Newport News city, Virginia,"97,690","79,282","3,005","7,452",760
Norfolk city, Virginia,"126,063","110,432","4,037","11,247","1,010"
Norton city, Virginia,"3,684",339,35,68,3
Petersburg city, Virginia,"6,228","25,763",307,410,79
Poquoson city, Virginia,"11,602",168,102,333,9
Portsmouth city, Virginia,"42,449","52,753","1,351","1,774",253
Radford city, Virginia,"14,955","1,625",125,472,22
Richmond city, Virginia,"93,647","107,702","2,739","6,252",699
Roanoke city, Virginia,"66,327","29,718",989,"2,244",145
Salem city, Virginia,"22,436","2,025",183,544,25
Staunton city, Virginia,"20,773","3,345",192,300,25
Suffolk city, Virginia,"46,375","37,406",851,"2,045",146
Virginia Beach city, Virginia,"321,408","96,974","5,851","35,453","1,588"
Waynesboro city, Virginia,"18,405","2,843",245,267,29
Williamsburg city, Virginia,"11,654","2,373",147,"1,017",16
Winchester city, Virginia,"22,539","3,543",371,817,37
Adams, Washington,"17,525",292,980,269,34
Asotin, Washington,"21,236",226,594,262,81
Benton, Washington,"169,795","4,137","4,197","6,804",657
Chelan, Washington,"70,569",701,"2,139","1,047",259
Clallam, Washington,"65,841","1,103","5,484","1,737",364
Clark, Washington,"396,358","14,044","10,285","25,091","4,968"
Columbia, Washington,"3,887",45,105,50,21
Cowlitz, Washington,"97,543","1,432","3,892","2,321",562
Douglas, Washington,"37,257",436,"1,170",587,177
Ferry, Washington,"6,247",104,"1,547",117,35
Franklin, Washington,"77,711","2,652","1,909","2,260",493
Garfield, Washington,"2,200",21,26,49,4
Grant, Washington,"86,201","2,039","2,792","1,423",242
Grays Harbor, Washington,"66,194","1,336","5,313","1,659",395
Island, Washington,"71,951","2,840","1,928","5,182",764
Jefferson, Washington,"28,211",457,"1,305",730,136
King, Washington,"1,495,611","157,737","46,676","348,944","25,127"
Kitsap, Washington,"225,746","10,975","9,112","19,612","4,407"
Kittitas, Washington,"39,563",705,989,"1,368",190
Klickitat, Washington,"19,779",191,918,274,70
Lewis, Washington,"72,795",960,"2,670","1,229",318
Lincoln, Washington,"10,227",91,320,97,22
Mason, Washington,"56,257","1,189","3,900","1,369",503
Okanogan, Washington,"35,592",440,"5,885",503,141
Pacific, Washington,"19,662",280,"1,028",585,64
Pend Oreille, Washington,"12,223",146,704,153,44
Pierce, Washington,"665,381","78,601","28,458","72,299","17,524"
San Juan, Washington,"15,343",154,335,280,31
Skagit, Washington,"110,715","1,774","4,902","3,231",567
Skamania, Washington,"10,719",131,385,175,26
Snohomish, Washington,"617,466","28,398","21,244","82,211","7,033"
Spokane, Washington,"443,337","14,212","14,959","16,234","3,520"
Stevens, Washington,"40,443",390,"3,380",502,182
Thurston, Washington,"227,708","11,427","8,604","19,204","3,779"
Wahkiakum, Washington,"3,911",51,114,43,20
Walla Walla, Washington,"56,271","1,542","1,397","1,406",346
Whatcom, Washington,"185,713","3,965","9,405","10,854","1,259"
Whitman, Washington,"40,031","1,210",850,"4,363",295
Yakima, Washington,"223,865","4,919","18,452","5,121","1,044"
Barbour, West Virginia,"16,316",238,206,73,7
Berkeley, West Virginia,"96,590","9,403",950,"1,467",163
Boone, West Virginia,"24,294",212,97,40,3
Braxton, West Virginia,"14,429",112,102,46,6
Brooke, West Virginia,"23,481",465,143,135,12
Cabell, West Virginia,"90,340","5,994",787,"1,357",96
Calhoun, West Virginia,"7,573",40,70,20,2
Clay, West Virginia,"9,333",34,67,20,6
Doddridge, West Virginia,"8,022",153,70,34,2
Fayette, West Virginia,"43,595","2,437",332,142,11
Gilmer, West Virginia,"7,484","1,148",150,70,18
Grant, West Virginia,"11,767",136,61,31,3
Greenbrier, West Virginia,"34,377","1,289",363,207,25
Hampshire, West Virginia,"23,411",368,143,95,21
Hancock, West Virginia,"29,642",965,191,134,19
Hardy, West Virginia,"13,386",460,90,146,4
Harrison, West Virginia,"67,595","1,660",585,484,45
Jackson, West Virginia,"29,034",208,198,118,13
Jefferson, West Virginia,"49,628","4,348",571,"1,030",108
Kanawha, West Virginia,"175,197","16,610","1,601","2,602",160
Lewis, West Virginia,"16,180",157,128,81,4
Lincoln, West Virginia,"21,538",75,112,46,3
Logan, West Virginia,"35,517",941,165,143,9
McDowell, West Virginia,"19,636","2,134",133,45,6
Marion, West Virginia,"54,242","2,428",421,412,36
Marshall, West Virginia,"32,483",332,170,163,13
Mason, West Virginia,"26,972",349,166,128,20
Mercer, West Virginia,"58,082","4,401",459,411,26
Mineral, West Virginia,"27,110","1,043",152,153,10
Mingo, West Virginia,"26,003",666,102,84,9
Monongalia, West Virginia,"91,638","4,516",603,"3,604",119
Monroe, West Virginia,"13,375",182,135,51,6
Morgan, West Virginia,"17,188",224,181,118,8
Nicholas, West Virginia,"25,932",146,224,106,14
Ohio, West Virginia,"42,057","2,215",290,465,43
Pendleton, West Virginia,"7,385",212,65,31,4
Pleasants, West Virginia,"7,467",138,50,23,3
Pocahontas, West Virginia,"8,707",110,84,18,6
Preston, West Virginia,"33,114",482,224,90,15
Putnam, West Virginia,"54,947",838,375,562,44
Raleigh, West Virginia,"71,617","7,214",736,994,94
Randolph, West Virginia,"28,868",491,187,161,13
Ritchie, West Virginia,"10,270",53,60,22,6
Roane, West Virginia,"14,698",94,98,68,4
Summers, West Virginia,"13,071",773,143,54,9
Taylor, West Virginia,"16,641",222,116,84,6
Tucker, West Virginia,"7,019",41,51,25,3
Tyler, West Virginia,"9,054",46,53,16,3
Upshur, West Virginia,"23,932",290,165,112,13
Wayne, West Virginia,"41,574",233,296,123,16
Webster, West Virginia,"9,096",47,68,24,4
Wetzel, West Virginia,"16,297",85,62,65,4
Wirt, West Virginia,"5,762",38,46,19,1
Wood, West Virginia,"85,102","1,605",640,667,78
Wyoming, West Virginia,"23,286",224,157,54,4
Adams, Wisconsin,"19,852",784,344,161,18
Ashland, Wisconsin,"14,146",137,"2,213",116,18
Barron, Wisconsin,"44,750",656,665,371,28
Bayfield, Wisconsin,"13,496",130,"1,812",98,8
Brown, Wisconsin,"229,088","8,226","9,861","8,244",379
Buffalo, Wisconsin,"13,343",92,96,57,4
Burnett, Wisconsin,"14,581",167,"1,030",100,12
Calumet, Wisconsin,"48,089",500,433,"1,191",40
Chippewa, Wisconsin,"60,584","1,261",619,957,37
Clark, Wisconsin,"34,206",212,327,195,24
Columbia, Wisconsin,"55,247","1,001",567,452,60
Crawford, Wisconsin,"16,216",352,100,106,15
Dane, Wisconsin,"441,501","32,896","5,223","28,529",653
Dodge, Wisconsin,"85,319","2,744",705,671,82
Door, Wisconsin,"27,390",270,345,160,8
Douglas, Wisconsin,"42,216",877,"1,598",551,38
Dunn, Wisconsin,"42,172",488,400,"1,338",43
Eau Claire, Wisconsin,"94,661","1,661","1,069","3,909",120
Florence, Wisconsin,"4,431",37,63,25,3
Fond du Lac, Wisconsin,"98,538","1,989",997,"1,437",87
Forest, Wisconsin,"7,838",133,"1,450",49,19
Grant, Wisconsin,"50,105",714,258,452,24
Green, Wisconsin,"36,477",319,205,292,32
Green Lake, Wisconsin,"18,810",157,125,119,9
Iowa, Wisconsin,"23,502",185,117,190,14
Iron, Wisconsin,"5,910",38,78,34,3
Jackson, Wisconsin,"18,677",500,"1,529",117,41
Jefferson, Wisconsin,"82,130","1,077",751,826,61
Juneau, Wisconsin,"25,528",662,550,184,16
Kenosha, Wisconsin,"150,950","13,888","2,393","3,503",337
Kewaunee, Wisconsin,"20,343",149,187,104,15
La Crosse, Wisconsin,"108,062","2,511",984,"5,493",92
Lafayette, Wisconsin,"16,702",93,141,90,4
Langlade, Wisconsin,"19,440",196,369,120,6
Lincoln, Wisconsin,"28,015",281,234,190,16
Manitowoc, Wisconsin,"77,964",821,902,"2,291",63
Marathon, Wisconsin,"125,310","1,639","1,293","7,918",124
Marinette, Wisconsin,"40,787",261,494,324,33
Marquette, Wisconsin,"15,090",127,147,91,4
Menominee, Wisconsin,580,48,"3,780",20,5
Milwaukee, Wisconsin,"645,964","274,620","16,415","39,073","1,202"
Monroe, Wisconsin,"43,634",817,790,427,55
Oconto, Wisconsin,"36,862",208,747,160,11
Oneida, Wisconsin,"35,103",294,615,253,19
Outagamie, Wisconsin,"166,851","3,033","4,117","6,229",197
Ozaukee, Wisconsin,"83,486","1,593",538,"2,010",70
Pepin, Wisconsin,"7,333",51,42,29,3
Pierce, Wisconsin,"40,033",439,380,498,23
Polk, Wisconsin,"43,147",288,691,290,22
Portage, Wisconsin,"67,372",783,589,"2,226",48
Price, Wisconsin,"13,789",90,164,98,56
Racine, Wisconsin,"168,892","24,919","2,257","2,904",238
Richland, Wisconsin,"17,695",153,121,138,10
Rock, Wisconsin,"149,094","10,058","1,723","2,349",188
Rusk, Wisconsin,"14,399",118,153,73,7
St. Croix, Wisconsin,"82,978",997,753,"1,264",64
Sauk, Wisconsin,"60,701",707,"1,179",514,47
Sawyer, Wisconsin,"13,596",161,"3,162",102,13
Shawano, Wisconsin,"38,162",294,"3,861",274,39
Sheboygan, Wisconsin,"107,377","2,487","1,001","5,885",98
Taylor, Wisconsin,"20,540",127,118,92,20
Trempealeau, Wisconsin,"28,632",185,246,190,26
Vernon, Wisconsin,"29,729",257,164,156,19
Vilas, Wisconsin,"18,844",126,"2,553",102,8
Walworth, Wisconsin,"100,205","1,586",923,"1,231",106
Washburn, Wisconsin,"15,459",103,354,99,11
Washington, Wisconsin,"128,789","1,874",859,"1,917",95
Waukesha, Wisconsin,"372,620","6,956","2,455","13,099",322
Waupaca, Wisconsin,"51,596",317,525,308,24
Waushara, Wisconsin,"23,780",568,316,150,27
Winnebago, Wisconsin,"159,037","4,167","1,920","4,731",163
Wood, Wisconsin,"72,113",788,887,"1,521",34
Albany, Wyoming,"34,905",680,675,"1,374",102
Big Horn, Wyoming,"11,476",82,239,70,10
Campbell, Wyoming,"45,366",419,"1,135",427,76
Carbon, Wyoming,"15,277",203,364,173,24
Converse, Wyoming,"13,451",125,235,82,21
Crook, Wyoming,"7,033",50,104,19,4
Fremont, Wyoming,"31,577",256,"9,463",302,50
Goshen, Wyoming,"13,301",148,198,81,19
Hot Springs, Wyoming,"4,695",38,117,33,5
Johnson, Wyoming,"8,419",67,154,59,2
Laramie, Wyoming,"87,634","3,190","2,021","1,724",286
Lincoln, Wyoming,"17,687",109,296,110,26
Natrona, Wyoming,"73,863","1,387","1,646",899,167
Niobrara, Wyoming,"2,437",27,45,21,1
Park, Wyoming,"27,950",161,451,265,50
Platte, Wyoming,"8,556",58,114,63,17
Sheridan, Wyoming,"28,539",228,595,290,61
Sublette, Wyoming,"9,861",97,190,103,9
Sweetwater, Wyoming,"42,524",731,887,528,110
Teton, Wyoming,"20,830",141,350,366,61
Uinta, Wyoming,"20,460",154,455,175,77
Washakie, Wyoming,"8,233",60,221,80,14
Weston, Wyoming,"6,942",60,172,45,6
