County,State,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander
Reeves, Texas,"12,865",749,121,139,13
Refugio, Texas,"6,768",526,88,54,2
Roberts, Texas,918,9,8,3,0
Robertson, Texas,"12,689","3,706",244,134,12
Rockwall, Texas,"71,557","5,130","1,010","2,413",146
Runnels, Texas,"10,095",261,172,59,6
Rusk, Texas,"43,017","9,931",836,354,73
Sabine, Texas,"9,950",869,128,48,8
San Augustine, Texas,"6,732","2,079",102,42,4
San Jacinto, Texas,"23,308","2,950",455,196,31
San Patricio, Texas,"62,121","1,429",867,802,114
San Saba, Texas,"5,843",226,120,25,2
Schleicher, Texas,"3,435",59,34,10,4
Scurry, Texas,"15,812",984,236,123,17
Shackelford, Texas,"3,303",61,35,16,2
Shelby, Texas,"20,551","4,662",299,130,16
Sherman, Texas,"2,965",24,43,20,1
Smith, Texas,"167,151","39,871","2,810","3,417",257
Somervell, Texas,"8,257",118,188,88,8
Starr, Texas,"60,781",141,159,163,5
Stephens, Texas,"9,246",243,120,62,6
Sterling, Texas,"1,095",23,32,4,0
Stonewall, Texas,"1,417",54,23,18,2
Sutton, Texas,"3,992",40,33,16,1
Swisher, Texas,"7,161",658,148,35,8
Tarrant, Texas,"1,426,826","294,495","29,035","100,287","5,931"
Taylor, Texas,"117,622","11,800","2,208","3,120",319
Terrell, Texas,972,9,27,8,0
Terry, Texas,"11,830",721,166,72,10
Throckmorton, Texas,"1,601",17,16,7,1
Titus, Texas,"28,100","3,383",865,337,60
Tom Green, Texas,"103,135","5,611","1,874","1,835",277
Travis, Texas,"858,430","100,521","22,413","71,608","2,304"
Trinity, Texas,"13,075","1,463",179,73,10
Tyler, Texas,"19,049","2,605",233,86,9
Upshur, Texas,"35,371","3,754",683,242,37
Upton, Texas,"3,186",86,110,7,1
Uvalde, Texas,"25,749",305,352,183,26
Val Verde, Texas,"47,461",984,516,382,92
Van Zandt, Texas,"50,392","1,714",968,275,56
Victoria, Texas,"79,180","6,374","1,097","1,168",118
Walker, Texas,"51,317","16,010",889,928,111
Waller, Texas,"31,309","11,437",895,331,60
Ward, Texas,"9,849",638,209,66,10
Washington, Texas,"27,039","6,207",273,563,27
Webb, Texas,"246,766","1,640","1,651","1,889",154
Wharton, Texas,"34,872","6,174",350,221,25
Wheeler, Texas,"5,180",159,96,35,4
Wichita, Texas,"112,569","15,482","2,650","3,691",351
Wilbarger, Texas,"12,073","1,215",254,150,17
Willacy, Texas,"21,390",587,131,174,20
Williamson, Texas,"372,577","31,609","6,599","25,406","1,170"
Wilson, Texas,"41,713",902,700,293,39
Winkler, Texas,"6,715",235,151,37,1
Wise, Texas,"57,539",882,"1,040",399,37
Wood, Texas,"39,389","2,216",654,242,39
Yoakum, Texas,"7,574",128,176,53,2
Young, Texas,"17,942",364,323,127,13
Zapata, Texas,"13,965",32,53,38,0
Zavala, Texas,"11,513",130,97,23,20
Beaver, Utah,"6,418",54,143,82,25
Box Elder, Utah,"48,783",372,915,748,171
Cache, Utah,"108,391","1,245","1,779","2,996",847
Carbon, Utah,"20,821",199,486,225,78
Daggett, Utah,"1,042",6,15,9,4
Davis, Utah,"293,755","5,869","3,541","8,938","3,195"
Duchesne, Utah,"17,526",136,"1,161",127,100
Emery, Utah,"10,784",60,133,64,22
Garfield, Utah,"4,982",40,120,74,23
Grand, Utah,"8,774",99,466,127,20
Iron, Utah,"44,247",468,"1,439",699,335
Juab, Utah,"10,085",74,151,47,35
Kane, Utah,"6,990",44,140,41,12
Millard, Utah,"12,146",86,288,111,31
Morgan, Utah,"9,423",48,48,53,19
Piute, Utah,"1,529",6,23,10,3
Rich, Utah,"2,233",4,24,9,1
Salt Lake, Utah,"947,032","25,312","20,387","44,679","21,448"
San Juan, Utah,"7,260",90,"7,631",75,31
Sanpete, Utah,"26,764",372,585,306,262
Sevier, Utah,"20,368",111,384,122,65
Summit, Utah,"35,542",292,358,679,91
Tooele, Utah,"56,642",736,"1,148",714,401
Uintah, Utah,"29,389",236,"2,944",318,167
Utah, Utah,"499,981","5,481","6,835","12,241","7,621"
Wasatch, Utah,"23,166",149,318,277,73
Washington, Utah,"132,585","1,629","3,307","1,852","1,813"
Wayne, Utah,"2,717",13,43,24,6
Weber, Utah,"221,429","5,051","4,796","5,236","1,421"
Addison, Vermont,"35,841",497,337,761,37
Bennington, Vermont,"36,338",463,308,385,37
Caledonia, Vermont,"30,589",307,411,313,14
Chittenden, Vermont,"148,276","4,414","1,422","5,584",138
Essex, Vermont,"6,222",45,82,28,3
Franklin, Vermont,"46,791",443,"1,187",340,35
Grand Isle, Vermont,"6,826",86,195,36,9
Lamoille, Vermont,"24,117",267,294,182,14
Orange, Vermont,"28,594",219,339,209,17
Orleans, Vermont,"26,809",274,395,170,22
Rutland, Vermont,"60,654",585,551,522,49
Washington, Vermont,"58,384",766,694,737,39
Windham, Vermont,"43,408",743,564,622,47
Windsor, Vermont,"55,517",564,686,742,36
Accomack, Virginia,"23,307","9,656",401,262,62
Albemarle, Virginia,"84,100","10,831",934,"5,560",140
Alleghany, Virginia,"15,364",894,99,62,12
Amelia, Virginia,"9,671","3,028",136,66,9
Amherst, Virginia,"25,560","6,369",504,281,30
Appomattox, Virginia,"11,923","3,195",92,62,8
Arlington, Virginia,"167,760","20,340","3,451","24,030",584
Augusta, Virginia,"69,911","3,345",470,542,43
Bath, Virginia,"4,473",246,19,18,1
Bedford, Virginia,"63,762","4,303",458,916,46
Bland, Virginia,"6,572",250,19,30,2
Botetourt, Virginia,"31,845","1,198",206,256,22
Brunswick, Virginia,"7,290","10,104",96,81,15
Buchanan, Virginia,"23,316",670,63,81,5
Buckingham, Virginia,"10,967","6,183",108,98,10
Campbell, Virginia,"46,250","8,342",403,713,62
Caroline, Virginia,"19,660","8,900",478,353,74
Carroll, Virginia,"29,695",270,149,77,21
Charles City, Virginia,"3,172","3,606",581,67,24
Charlotte, Virginia,"8,731","3,853",99,57,11
Chesterfield, Virginia,"232,098","75,600","4,147","12,846",582
Clarke, Virginia,"13,081",887,150,199,22
Craig, Virginia,"5,169",24,26,12,2
Culpeper, Virginia,"38,092","8,309",574,930,114
Cumberland, Virginia,"6,647","3,415",105,59,6
Dickenson, Virginia,"15,780",90,59,28,3
Dinwiddie, Virginia,"18,438","9,489",215,200,33
Essex, Virginia,"6,684","4,408",148,129,38
Fairfax, Virginia,"777,692","114,168","13,976","215,805","2,757"
Fauquier, Virginia,"58,626","6,213",696,"1,218",123
Floyd, Virginia,"14,964",381,92,72,12
Fluvanna, Virginia,"21,509","4,285",179,259,39
Franklin, Virginia,"50,976","5,053",427,350,42
Frederick, Virginia,"73,748","4,137",693,"1,311",104
Giles, Virginia,"16,926",361,81,78,4
Gloucester, Virginia,"33,164","3,633",437,471,54
Goochland, Virginia,"17,252","4,327",141,298,19
Grayson, Virginia,"15,079",398,69,38,7
Greene, Virginia,"16,905","1,426",145,345,17
Greensville, Virginia,"4,835","7,375",50,55,12
Halifax, Virginia,"22,562","13,553",207,204,26
Hanover, Virginia,"88,531","10,057",854,"1,792",116
Henrico, Virginia,"192,404","95,663","2,968","22,755",413
Henry, Virginia,"41,700","12,466",412,336,34
Highland, Virginia,"2,279",9,7,3,0
Isle of Wight, Virginia,"26,002","9,055",341,461,53
James City, Virginia,"56,322","9,717",625,"2,152",169
King and Queen, Virginia,"4,839","2,063",154,38,3
King George, Virginia,"18,911","4,619",303,465,53
King William, Virginia,"12,752","3,033",367,189,28
Lancaster, Virginia,"8,078","3,256",55,78,3
Lee, Virginia,"24,348","1,072",201,102,23
Loudoun, Virginia,"241,276","27,604","3,213","53,731",768
Louisa, Virginia,"27,006","6,376",310,264,50
Lunenburg, Virginia,"8,262","4,656",106,54,25
Madison, Virginia,"11,852","1,490",126,115,17
Mathews, Virginia,"8,075",904,93,57,14
Mecklenburg, Virginia,"20,256","12,370",206,293,43
Middlesex, Virginia,"8,905","2,058",93,66,11
Montgomery, Virginia,"85,062","4,441",650,"6,171",145
Nelson, Virginia,"12,866","2,112",123,110,13
New Kent, Virginia,"15,611","2,695",372,276,23
Northampton, Virginia,"7,711","4,638",75,112,35
Northumberland, Virginia,"9,128","3,226",80,53,16
Nottoway, Virginia,"9,395","6,375",158,80,19
Orange, Virginia,"28,747","4,777",307,442,63
Page, Virginia,"23,409",606,132,126,19
Patrick, Virginia,"17,252","1,196",124,76,11
Pittsylvania, Virginia,"49,028","14,535",393,307,52
Powhatan, Virginia,"23,987","4,005",180,191,31
Prince Edward, Virginia,"15,203","8,037",173,286,29
Prince George, Virginia,"22,980","12,111",474,799,198
Prince William, Virginia,"282,032","93,860","8,695","38,207","1,561"
Pulaski, Virginia,"32,785","2,064",207,248,20
Rappahannock, Virginia,"7,096",399,58,65,6
Richmond, Virginia,"6,355","2,897",80,59,4
Roanoke, Virginia,"84,913","5,415",530,"2,905",77
Rockbridge, Virginia,"21,433",732,250,155,14
Rockingham, Virginia,"73,977","1,800",803,655,51
Russell, Virginia,"28,473",310,142,84,4
Scott, Virginia,"22,870",202,118,63,16
Shenandoah, Virginia,"40,812","1,101",379,313,33
Smyth, Virginia,"31,369",809,174,124,12
Southampton, Virginia,"11,498","7,062",162,84,13
Spotsylvania, Virginia,"99,610","21,331","1,382","4,015",330
Stafford, Virginia,"101,889","25,096","1,850","5,420",417
Surry, Virginia,"3,735","3,313",65,38,4
Sussex, Virginia,"4,917","7,046",67,62,2
Tazewell, Virginia,"43,370","1,615",213,352,17
Warren, Virginia,"35,153","2,135",404,541,41
Washington, Virginia,"53,821",842,268,263,27
Westmoreland, Virginia,"12,276","5,128",249,167,23
Wise, Virginia,"39,114","2,415",184,206,16
Wythe, Virginia,"28,217","1,030",151,181,18
York, Virginia,"52,419","9,720",778,"4,243",211
Alexandria city, Virginia,"98,558","33,413","2,176","10,588",444
Bedford city, Virginia,"4,904","1,344",37,63,6
Bristol city, Virginia,"16,605","1,225",151,179,20
Buena Vista city, Virginia,"6,162",408,114,53,22
Charlottesville city, Virginia,"31,935","9,044",442,"3,365",81
Chesapeake city, Virginia,"147,238","70,691","2,742","9,162",525
Colonial Heights city, Virginia,"14,825","2,012",175,711,40
Covington city, Virginia,"5,158",815,50,55,0
Danville city, Virginia,"21,495","21,068",277,531,36
Emporia city, Virginia,"2,108","3,781",40,57,6
Fairfax city, Virginia,"17,710","1,378",379,"3,805",62
Falls Church city, Virginia,"10,640",688,132,"1,457",14
Franklin city, Virginia,"3,575","5,006",74,96,13
Fredericksburg city, Virginia,"17,678","6,221",396,"1,014",87
Galax city, Virginia,"6,532",523,55,54,26
Hampton city, Virginia,"63,374","72,113","2,351","4,420",434
Harrisonburg city, Virginia,"43,176","4,045",569,"2,319",145
Hopewell city, Virginia,"13,615","9,042",279,324,69
Lexington city, Virginia,"6,187",733,46,222,11
Lynchburg city, Virginia,"50,880","23,301",665,"2,368",119
Manassas city, Virginia,"30,016","6,316",734,"2,351",128
Manassas Park city, Virginia,"10,778","2,287",335,"1,536",57
Martinsville city, Virginia,"7,329","6,378",106,159,5
Newport News city, Virginia,"97,985","79,674","3,057","7,454",725
Norfolk city, Virginia,"124,921","111,015","4,004","11,068",980
Norton city, Virginia,"3,636",324,35,68,4
Petersburg city, Virginia,"6,202","26,196",307,401,66
Poquoson city, Virginia,"11,729",148,95,322,12
Portsmouth city, Virginia,"42,276","52,566","1,313","1,726",243
Radford city, Virginia,"14,703","1,558",126,443,17
Richmond city, Virginia,"91,973","107,286","2,753","6,299",636
Roanoke city, Virginia,"66,346","29,723",982,"2,223",154
Salem city, Virginia,"22,536","2,034",187,482,13
Staunton city, Virginia,"20,617","3,273",185,279,13
Suffolk city, Virginia,"46,322","37,593",810,"1,975",127
Virginia Beach city, Virginia,"318,620","96,430","5,764","34,616","1,527"
Waynesboro city, Virginia,"18,468","2,750",234,268,15
Williamsburg city, Virginia,"11,184","2,228",144,"1,030",12
Winchester city, Virginia,"22,272","3,511",365,798,26
Adams, Washington,"17,554",287,879,242,34
Asotin, Washington,"21,061",233,567,240,75
Benton, Washington,"166,293","3,870","4,003","6,427",618
Chelan, Washington,"70,217",630,"2,057","1,017",245
Clallam, Washington,"65,647","1,058","5,463","1,697",341
Clark, Washington,"391,676","13,602","10,061","24,165","4,765"
Columbia, Washington,"3,993",35,99,41,24
Cowlitz, Washington,"97,771","1,378","3,806","2,287",520
Douglas, Washington,"37,170",381,"1,098",555,149
Ferry, Washington,"6,163",102,"1,513",100,29
Franklin, Washington,"74,239","2,361","1,692","2,114",462
Garfield, Washington,"2,218",23,21,48,2
Grant, Washington,"85,228","2,025","2,721","1,346",235
Grays Harbor, Washington,"66,834","1,314","5,222","1,667",396
Island, Washington,"71,919","2,678","1,899","5,013",766
Jefferson, Washington,"28,312",426,"1,298",699,139
King, Washington,"1,477,865","152,849","45,735","335,770","24,481"
Kitsap, Washington,"223,957","10,401","9,050","19,169","4,410"
Kittitas, Washington,"39,063",673,970,"1,347",193
Klickitat, Washington,"19,527",178,892,252,66
Lewis, Washington,"72,775",875,"2,597","1,172",306
Lincoln, Washington,"10,292",79,308,83,25
Mason, Washington,"56,223","1,105","3,908","1,361",482
Okanogan, Washington,"35,545",408,"5,902",451,132
Pacific, Washington,"19,716",247,"1,013",545,65
Pend Oreille, Washington,"12,284",126,742,127,39
Pierce, Washington,"659,913","77,049","28,072","70,817","17,303"
San Juan, Washington,"15,344",131,334,268,37
Skagit, Washington,"110,018","1,693","4,832","3,137",539
Skamania, Washington,"10,725",106,386,159,36
Snohomish, Washington,"613,797","27,307","20,986","79,448","6,808"
Spokane, Washington,"442,361","13,765","14,752","15,897","3,452"
Stevens, Washington,"40,440",355,"3,407",489,168
Thurston, Washington,"225,447","10,798","8,399","18,795","3,601"
Wahkiakum, Washington,"3,867",46,116,38,14
Walla Walla, Washington,"55,778","1,510","1,369","1,361",330
Whatcom, Washington,"184,458","3,831","9,268","10,460","1,215"
Whitman, Washington,"39,830","1,178",843,"4,353",276
Yakima, Washington,"222,747","4,728","17,908","5,007","1,008"
Barbour, West Virginia,"16,320",235,211,66,8
Berkeley, West Virginia,"95,645","9,295",962,"1,334",139
Boone, West Virginia,"24,433",200,91,36,1
Braxton, West Virginia,"14,390",121,106,34,6
Brooke, West Virginia,"23,569",449,126,127,10
Cabell, West Virginia,"90,222","5,907",810,"1,271",90
Calhoun, West Virginia,"7,581",36,62,19,4
Clay, West Virginia,"9,320",32,63,14,3
Doddridge, West Virginia,"8,045",149,71,24,1
Fayette, West Virginia,"43,656","2,455",326,132,18
Gilmer, West Virginia,"7,453","1,166",143,67,16
Grant, West Virginia,"11,763",134,54,27,4
Greenbrier, West Virginia,"34,217","1,269",338,206,27
Hampshire, West Virginia,"23,583",355,147,85,22
Hancock, West Virginia,"29,795",951,164,131,23
Hardy, West Virginia,"13,448",460,69,165,6
Harrison, West Virginia,"67,578","1,604",555,461,44
Jackson, West Virginia,"29,005",199,180,105,17
Jefferson, West Virginia,"49,143","4,274",511,902,90
Kanawha, West Virginia,"176,203","16,566","1,627","2,584",146
Lewis, West Virginia,"16,219",129,119,68,6
Lincoln, West Virginia,"21,601",62,100,41,9
Logan, West Virginia,"35,788",913,167,131,14
McDowell, West Virginia,"19,908","2,214",134,40,4
Marion, West Virginia,"54,170","2,337",406,414,37
Marshall, West Virginia,"32,690",304,175,160,7
Mason, West Virginia,"27,007",296,168,124,19
Mercer, West Virginia,"57,984","4,321",448,417,28
Mineral, West Virginia,"27,272","1,027",151,154,12
Mingo, West Virginia,"26,218",615,107,65,6
Monongalia, West Virginia,"89,853","4,381",594,"3,536",117
Monroe, West Virginia,"13,354",152,139,36,10
Morgan, West Virginia,"17,271",185,190,97,17
Nicholas, West Virginia,"26,039",113,205,103,20
Ohio, West Virginia,"42,350","2,220",286,474,37
Pendleton, West Virginia,"7,507",193,63,28,5
Pleasants, West Virginia,"7,450",118,60,13,2
Pocahontas, West Virginia,"8,603",92,77,19,4
Preston, West Virginia,"33,041",456,220,82,23
Putnam, West Virginia,"54,552",787,364,516,45
Raleigh, West Virginia,"71,345","7,143",770,930,75
Randolph, West Virginia,"28,837",445,186,147,8
Ritchie, West Virginia,"10,347",46,62,23,3
Roane, West Virginia,"14,793",64,91,68,12
Summers, West Virginia,"13,164",758,134,68,7
Taylor, West Virginia,"16,634",216,90,93,7
Tucker, West Virginia,"7,069",35,36,16,5
Tyler, West Virginia,"9,145",30,41,20,3
Upshur, West Virginia,"23,945",269,153,117,12
Wayne, West Virginia,"42,131",198,270,120,20
Webster, West Virginia,"9,110",45,61,23,3
Wetzel, West Virginia,"16,465",73,66,59,4
Wirt, West Virginia,"5,702",28,38,23,1
Wood, West Virginia,"85,238","1,623",663,669,59
Wyoming, West Virginia,"23,537",211,164,49,6
Adams, Wisconsin,"19,862",751,329,139,13
Ashland, Wisconsin,"14,225",126,"2,217",114,16
Barron, Wisconsin,"44,720",600,652,330,21
Bayfield, Wisconsin,"13,447",123,"1,755",94,9
Brown, Wisconsin,"227,911","7,825","9,701","7,851",372
Buffalo, Wisconsin,"13,433",88,96,49,3
Burnett, Wisconsin,"14,541",162,985,92,19
Calumet, Wisconsin,"47,467",478,413,"1,163",44
Chippewa, Wisconsin,"60,352","1,245",572,923,47
Clark, Wisconsin,"34,213",174,274,169,25
Columbia, Wisconsin,"55,468",956,531,447,59
Crawford, Wisconsin,"16,191",340,96,96,13
Dane, Wisconsin,"436,122","32,003","5,102","27,205",583
Dodge, Wisconsin,"85,260","2,693",662,682,86
Door, Wisconsin,"27,245",245,325,155,14
Douglas, Wisconsin,"42,372",815,"1,569",562,41
Dunn, Wisconsin,"42,245",433,389,"1,319",41
Eau Claire, Wisconsin,"93,946","1,562","1,047","3,798",101
Florence, Wisconsin,"4,340",30,59,27,6
Fond du Lac, Wisconsin,"98,492","1,903",949,"1,412",77
Forest, Wisconsin,"7,902",137,"1,415",48,18
Grant, Wisconsin,"50,089",710,243,439,20
Green, Wisconsin,"36,385",286,188,277,28
Green Lake, Wisconsin,"18,775",133,119,110,8
Iowa, Wisconsin,"23,378",177,106,177,17
Iron, Wisconsin,"5,820",34,70,27,5
Jackson, Wisconsin,"18,682",489,"1,467",105,31
Jefferson, Wisconsin,"81,971","1,071",708,789,62
Juneau, Wisconsin,"25,551",660,542,167,19
Kenosha, Wisconsin,"150,893","13,689","2,390","3,408",319
Kewaunee, Wisconsin,"20,340",143,174,91,15
La Crosse, Wisconsin,"107,757","2,483",968,"5,321",90
Lafayette, Wisconsin,"16,589",77,139,72,4
Langlade, Wisconsin,"19,549",174,371,98,7
Lincoln, Wisconsin,"28,318",268,225,177,17
Manitowoc, Wisconsin,"78,137",786,897,"2,293",52
Marathon, Wisconsin,"125,102","1,529","1,250","7,729",113
Marinette, Wisconsin,"41,070",243,470,321,39
Marquette, Wisconsin,"15,134",116,149,89,7
Menominee, Wisconsin,509,40,"3,750",11,0
Milwaukee, Wisconsin,"644,751","273,140","16,217","38,187","1,214"
Monroe, Wisconsin,"43,283",764,780,422,60
Oconto, Wisconsin,"36,943",177,721,162,15
Oneida, Wisconsin,"35,217",257,632,253,16
Outagamie, Wisconsin,"166,349","2,808","4,096","5,937",180
Ozaukee, Wisconsin,"83,289","1,506",510,"1,911",70
Pepin, Wisconsin,"7,373",43,38,23,4
Pierce, Wisconsin,"40,337",430,367,480,26
Polk, Wisconsin,"43,370",248,705,260,30
Portage, Wisconsin,"67,230",732,572,"2,208",44
Price, Wisconsin,"13,877",81,153,82,68
Racine, Wisconsin,"169,346","24,957","2,230","2,850",248
Richland, Wisconsin,"17,743",131,106,120,10
Rock, Wisconsin,"149,323","10,063","1,731","2,292",189
Rusk, Wisconsin,"14,538",100,152,68,5
St. Croix, Wisconsin,"82,492",930,734,"1,261",56
Sauk, Wisconsin,"60,362",636,"1,165",493,44
Sawyer, Wisconsin,"13,653",139,"3,176",92,10
Shawano, Wisconsin,"38,293",267,"3,876",281,30
Sheboygan, Wisconsin,"107,638","2,407",993,"5,758",92
Taylor, Wisconsin,"20,445",108,116,79,15
Trempealeau, Wisconsin,"28,472",144,219,171,30
Vernon, Wisconsin,"29,449",232,172,141,20
Vilas, Wisconsin,"18,936",107,"2,531",100,11
Walworth, Wisconsin,"99,653","1,497",913,"1,179",98
Washburn, Wisconsin,"15,619",92,349,89,8
Washington, Wisconsin,"128,733","1,730",848,"1,844",73
Waukesha, Wisconsin,"372,525","6,660","2,411","12,709",317
Waupaca, Wisconsin,"51,724",284,480,286,19
Waushara, Wisconsin,"23,748",553,287,133,18
Winnebago, Wisconsin,"158,678","4,100","1,874","4,482",144
Wood, Wisconsin,"72,327",742,894,"1,482",24
Albany, Wyoming,"34,520",683,662,"1,368",87
Big Horn, Wyoming,"11,448",72,215,62,6
Campbell, Wyoming,"45,104",336,"1,088",426,81
Carbon, Wyoming,"15,349",168,349,166,28
Converse, Wyoming,"13,589",97,224,85,19
Crook, Wyoming,"7,028",33,93,25,4
Fremont, Wyoming,"31,308",207,"9,429",283,52
Goshen, Wyoming,"13,145",118,188,69,16
Hot Springs, Wyoming,"4,696",30,112,28,6
Johnson, Wyoming,"8,411",35,135,62,4
Laramie, Wyoming,"87,248","3,188","2,034","1,678",317
Lincoln, Wyoming,"17,798",80,276,101,17
Natrona, Wyoming,"73,148","1,258","1,615",829,154
Niobrara, Wyoming,"2,453",17,48,14,1
Park, Wyoming,"27,797",132,426,254,46
Platte, Wyoming,"8,557",48,105,51,13
Sheridan, Wyoming,"28,414",180,612,288,48
Sublette, Wyoming,"10,017",75,176,76,8
Sweetwater, Wyoming,"42,155",664,856,507,102
Teton, Wyoming,"20,727",126,335,317,60
Uinta, Wyoming,"20,662",131,431,157,72
Washakie, Wyoming,"8,309",63,215,77,16
Weston, Wyoming,"7,025",53,165,38,7
